,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_text,predicted_sentiment,sentiment_score,predicted_rating,true_sentiment
4168,"Sharon M. Allen ""Sherrie A""",1,"I haven't figured out yet if I'm a dummy or if I have a defective card.  I don't know if the card is bad since I can't even get the card to stay in my Samsung Galaxy S4.8.  The little card will go in (the larger one won't) but it won't stay in.  If I put pressure on it the Samsung says .. preparing SD card but as soon as I release pressure the Samsung says .... card removed.This card came from a source outside of Amazon and took way to long to get here.  It arrived in a white envelope with NO instructions.  I'm very upset about this purchase as I've never had a problem before with either SanDisk or Amazon.  I'll try to find someone with more experience than me to give this a try before I return it.  I would have expected this to come in a package from SanDisk, like other SanDisk products I've bought in big box stores or from Amazon but it did not.",06-07-2014,155,0,2,2,-2,0.0,0.0,"havent figured yet im dummy defective card . dont know card bad since cant even get card stay samsung galaxy s4.8 . little card go larger one wont wont stay . put pressure samsung says .. preparing sd card soon release pressure samsung says .... card removed.this card came source outside amazon took way long get . arrived white envelope instructions . im upset purchase ive never problem either sandisk amazon . ill try find someone experience give try return . would expected come package sandisk , like sandisk products ive bought big box stores amazon .",NEGATIVE,0.86449134349823,1,NEGATIVE
1610,Esteban Esquivel Sanchez,1,"I hate it, it worked fine for 2 months and the after those 2 months it started with problems, first, every once and a while was not recognized by my device, and now 4 months after, I have to pull it out and then place it again in every hour.....It might have been just my microSd problem.... But I wont purchase one of this ever again",04-02-2013,672,0,0,0,0,0.0,0.0,"hate , worked fine 2 months 2 months started problems , first , every recognized device , 4 months , pull place every hour ..... might microsd problem .... wont purchase one ever",NEGATIVE,0.8868703842163086,1,NEGATIVE
668,Bond,1,Used for two months in Samsung Galaxy.  Fizzled then failed.  I have never experienced a memory card or or flash drive failure until this SanDisk Ultra 32 GB.  Will purchase a different brand next time.  Return for refund or replacement is not allowed.,02-06-2013,554,0,1,1,-1,0.0,0.0,used two months samsung galaxy . fizzled failed . never experienced memory card flash drive failure sandisk ultra 32 gb . purchase different brand next time . return refund replacement allowed .,NEGATIVE,0.8761714100837708,1,NEGATIVE
2437,"John Seidner ""John""",1,"Was working fine for 2 months. Randomly stopped working. Is not recognized by my computer or cell phone. I am beyond the Amazon return window, so this absolutely sucks.Wasted my money.",15-12-2012,723,0,0,0,0,0.0,0.0,"working fine 2 months . randomly stopped working . recognized computer cell phone . beyond amazon return window , absolutely sucks.wasted money .",NEGATIVE,0.8849146962165833,1,NEGATIVE
3325,"MR. MAV ""Maverickccs""",1,The only reason I give one star is that I cant give zero stars.Just lost all my files in the SD in my S3. I cant believe I trust my valuable information in this company. AVOID THIS ITEM. Dont recommend it.,29-04-2014,223,1,2,3,-1,0.333333333,0.061491945,reason give one star cant give zero stars.just lost files sd s3 . cant believe trust valuable information company . avoid item . dont recommend .,NEGATIVE,0.9919588565826416,1,NEGATIVE
933,Chris Belardinelli,1,"I've only had this Memory card for 3.5 weeks and it not only has recently started resetting, it intermittently loses contact with my Cell phone and the memory is lost, erasing everything on it!!!!!! Now I find out my return date has past and I'm stuck with a peice of s*** memory card that I can't do a damn thing about! Thanks a lot for nothing! I will never buy direct from here again!Also, I didn't realize I was supposed to have an adapter too? wow where the heck is that at???",02-05-2013,585,1,1,2,0,0.5,0.094531206,"ive memory card 3.5 weeks recently started resetting , intermittently loses contact cell phone memory lost , erasing everything ! ! ! ! ! ! find return date past im stuck peice memory card cant damn thing ! thanks lot nothing ! never buy direct ! also , didnt realize supposed adapter ? wow heck ? ? ?",NEGATIVE,0.921800434589386,1,NEGATIVE
2288,J. Gauntlett,1,The card worked great at first. I've never had a problem with Sandisk in the past but I bought this card for my Galaxy S3 back in October and it was dead by December. I'm sorely disappointed by this purchase. Maybe it's just a faulty card but my experience was terrible so this gets one star.,01-12-2013,372,0,1,1,-1,0.0,0.0,card worked great first . ive never problem sandisk past bought card galaxy s3 back october dead december . im sorely disappointed purchase . maybe faulty card experience terrible gets one star .,NEGATIVE,0.9481803774833679,1,NEGATIVE
626,BK,1,"Losing pictures, video, and tunes after 9 months on a Samsung Galaxy Note 2 (stock android).  Looks like this is a common problem.  I will try my luck with Sandisk on Monday.  If I don't get a replacement, I will never buy a Sandisk product again.  I paid the premium for ""Sandisk Quality.""  I am very disappointed.UPDATE:Sandisk will be providing a replacement SD CARD.  However, my data loss and downtime cannot be replaced.  SanDisk lost their ""premium rating"" in my eyes. It's going to take a while for them to get it back.",11-10-2013,423,1,0,1,1,1.0,0.206549314,"losing pictures , video , tunes 9 months samsung galaxy note 2 stock android . looks like common problem . try luck sandisk monday . dont get replacement , never buy sandisk product . paid premium sandisk quality . disappointed.updatesandisk providing replacement sd card . however , data loss downtime replaced . sandisk lost premium rating eyes . going take get back .",NEGATIVE,0.8047035336494446,1,NEGATIVE
4344,Steven K,1,"I purchased this product knowing there might be an issue with the galaxy s4. This card worked for a week or two then began to spontaneously unmount and would mount itself back in. The unmount periods began to become longer than a few hours, days! I tried this card in a galaxy note 2 still with the same result. I attempted to contact Sandisk customer service and utilize the warranty. They know of the problem and began the exchange process then instructed me to wait for a mailing label that never came. I called back and was told that they would re-email it to me. To this day I am still waiting for that email. I have never had this issue with this company but with  ever changing technology, it is what it is, right? I know this card will be good for some device I have. If you own a galaxy phone beware!! I have not attempted to use this in a samsung tablet so on that I cannot review.",24-05-2014,198,0,0,0,0,0.0,0.0,"purchased product knowing might issue galaxy s4 . card worked week two began spontaneously unmount would mount back . unmount periods began become longer hours , days ! tried card galaxy note 2 still result . attempted contact sandisk customer service utilize warranty . know problem began exchange process instructed wait mailing label never came . called back told would reemail . day still waiting email . never issue company ever changing technology , , right ? know card good device . galaxy phone beware ! ! attempted use samsung tablet review .",NEGATIVE,0.8107019662857056,1,NEGATIVE
362,"Amer Syed ""Devil may cry""",1,"had it in my samsung tablet and it went bad after 2 months, wont let me reformat or read it or do anything with it. money down the drain.",03-05-2014,219,0,0,0,0,0.0,0.0,"samsung tablet went bad 2 months , wont let reformat read anything . money drain .",NEGATIVE,0.8496817350387573,1,NEGATIVE
4910,"ZM ""J""",1,"I bought this Sandisk 16GB Class 10 to use with my HTC Inspire, after 3 months, I am getting constant error saying SD Card unmounted unexpectedly.Then today, the dang fkang card won't even read in the card reader, I have 10GB worth of videos and pictures, memories that I will never be able to get back. I am very upset.",23-07-2013,503,0,0,0,0,0.0,0.0,"bought sandisk 16gb class 10 use htc inspire , 3 months , getting constant error saying sd card unmounted unexpectedly.then today , dang fkang card wont even read card reader , 10gb worth videos pictures , memories never able get back . upset .",NEGATIVE,0.814536988735199,1,NEGATIVE
2028,"Huy Kim Ly ""Roy""",1,"I bought this with Costco Black Friday deal and started using just a couple of days ago.  Today when I was transferring video files from my phone to the card, I wasn't able to because it stopped half way.  Now, nothing can be written on it.It was purchased from Costco, so it's not a fake Microsdhc card.  I tested it out its authenticity with an app on Google Play and verified that it's real too.  Still, it's a piece junk.  What is Sandisk doing to its reputation?I would advise shopper to choose other brands over this.  Surely, it's cheap; but would you rather lose all of the important files that you store in it?",25-11-2012,743,1,4,5,-3,0.2,0.036224109,"bought costco black friday deal started using couple days ago . today transferring video files phone card , wasnt able stopped half way . , nothing written it.it purchased costco , fake microsdhc card . tested authenticity app google play verified real . still , piece junk . sandisk reputation ? would advise shopper choose brands . surely , cheap would rather lose important files store ?",NEGATIVE,0.8886748552322388,1,NEGATIVE
4322,"Stephen Rawlins ""EnglandGreen""",1,"I had this Sandisk 32Gb Class 10 micro SDHC card in a Pittasoft Blackvue DR500GW-HD in-car camera DVR. It worked like a champ for 2 months and then died with the dreaded ""Please format the SD card"" errors. Stuck it in my Mac Mini (2011) and it is unrecognizable. Same with Windows PC. Even the low level HP SD card formatter cannot reformat it. So in the garbage it goes. I have 2 more of these cards in my Garmin GPS devices and they continue to work (so far) but they are not being written to continually every day like the Blackvue. So a word of advice; if you need to write to these cards often - buy something else.",13-08-2013,482,0,1,1,-1,0.0,0.0,sandisk 32gb class 10 micro sdhc card pittasoft blackvue dr500gwhd incar camera dvr . worked like champ 2 months died dreaded please format sd card errors . stuck mac mini 2011 unrecognizable . windows pc . even low level hp sd card formatter reformat . garbage goes . 2 cards garmin gps devices continue work far written continually every day like blackvue . word advice need write cards often buy something else .,NEGATIVE,0.8005814552307129,1,NEGATIVE
2530,J. Smith,1,"This died so fast and I barely used it.  in fact, I did not even put anything on it and it died.  My pad recognized it for a few weeks, but when I went to put stuff on it, it was dead.Complete garbage, stay away.",19-01-2014,323,0,1,1,-1,0.0,0.0,"died fast barely used . fact , even put anything died . pad recognized weeks , went put stuff , dead.complete garbage , stay away .",NEGATIVE,0.9735725522041321,1,NEGATIVE
4224,Slappy MacPhee,1,"I have purchased 2 of these cards.  I have attempted to use them in my GoPro HeroHD, Samsung Galaxy S4, Asus TF700, and in all of them they end up corrupting out of the blue with no warning.  I then have to perform a deep recovery to get the files.  I will never buy these Ultra models again.",24-03-2014,259,1,0,1,1,1.0,0.206549314,"purchased 2 cards . attempted use gopro herohd , samsung galaxy s4 , asus tf700 , end corrupting blue warning . perform deep recovery get files . never buy ultra models .",NEGATIVE,0.827257513999939,1,NEGATIVE
3587,pepper45322,1,"Thank God for amazon return policy or I would be incensed.  This little platic device from hell died unexpectedly after 37 days.  I lost all my phone pictures that were not stored on the phone.  I lost the music but have most on PC.  I lost the videos I had from concerts.What happened was the phone gave me a warning that the storage device (Sandisk Ultra) could not be found.  I took it out and restarted my Galaxy Note 2 and it worked.  then about one hour later I got the same warning.  I tried to save my data with MY Backup Pro App (I had to purchase an extra 3 GBs of data for cloud because the App comes with only 75 MB or something like that and so I backed up everything on the Sandisk Storage).  And as it was backing everything on line  using the Backup Pro Cloud, the Sandisk fried and stopped the backup process.  I was prompted to format the storage disc but everytime I performed this process, the phone would not complete the format.  Now keep in mind that I was not near a computer because I was on vacation so I could not use a computer to format in Fat32.I am returning this disc and purchasing a Samsung 32 GB that costs over 50 bucks.  You get what you pay for.",29-12-2012,709,6,2,8,4,0.75,0.40927543,"thank god amazon return policy would incensed . little platic device hell died unexpectedly 37 days . lost phone pictures stored phone . lost music pc . lost videos concerts.what happened phone gave warning storage device sandisk ultra could found . took restarted galaxy note 2 worked . one hour later got warning . tried save data backup pro app purchase extra 3 gbs data cloud app comes 75 mb something like backed everything sandisk storage . backing everything line using backup pro cloud , sandisk fried stopped backup process . prompted format storage disc everytime performed process , phone would complete format . keep mind near computer vacation could use computer format fat32.i returning disc purchasing samsung 32 gb costs 50 bucks . get pay .",NEGATIVE,0.8919270038604736,1,NEGATIVE
